Status: notfound, Checked: 144, Time: 2022-12-04 05:31:53.577789 ,  Post ID: 3518714845031313, Group: 2154267828142695 
Status: notfound, Checked: 145, Time: 2022-12-04 05:32:48.904110 ,  Post ID: 1181264022491206, Group: bdsbavisontay 
Status: notfound, Checked: 147, Time: 2022-12-04 05:38:43.435013 ,  Post ID: 6151789164831322, Group: 1361900573820229 
Status: notfound, Checked: 148, Time: 2022-12-04 05:39:33.541694 ,  Post ID: 6151790341497871, Group: 1361900573820229 
Status: notfound, Checked: 149, Time: 2022-12-04 05:40:25.199991 ,  Post ID: 5749780748434242, Group: 4001288313283503 
Status: notfound, Checked: 150, Time: 2022-12-04 05:41:12.314993 ,  Post ID: 1536895133462680, Group: 562200234265513 
Status: notfound, Checked: 151, Time: 2022-12-04 05:42:01.440674 ,  Post ID: 5990632647634267, Group: batdongsan40.com.vn.hanoi 
Status: notfound, Checked: 152, Time: 2022-12-04 05:42:52.697190 ,  Post ID: 903034197531299, Group: 286899469144778 
Status: notfound, Checked: 153, Time: 2022-12-04 05:43:45.552500 ,  Post ID: 3518720918364039, Group: 2154267828142695 
Status: notfound, Checked: 154, Time: 2022-12-04 05:44:39.357412 ,  Post ID: 1181268289157446, Group: bdsbavisontay 
Status: notfound, Checked: 155, Time: 2022-12-04 05:45:34.336886 ,  Post ID: 6151801391496766, Group: 1361900573820229 
Status: notfound, Checked: 156, Time: 2022-12-04 05:46:28.493633 ,  Post ID: 5990640097633522, Group: batdongsan40.com.vn.hanoi 
Status: notfound, Checked: 157, Time: 2022-12-04 05:47:18.492448 ,  Post ID: 6151803578163214, Group: 1361900573820229 
Status: notfound, Checked: 158, Time: 2022-12-04 05:48:11.472991 ,  Post ID: 3518724651696999, Group: 2154267828142695 
Status: notfound, Checked: 159, Time: 2022-12-04 05:49:05.631975 ,  Post ID: 5544152192371706, Group: 3260883254031956 
Status: notfound, Checked: 160, Time: 2022-12-04 05:49:59.668347 ,  Post ID: 3518725498363581, Group: 2154267828142695 
Status: notfound, Checked: 161, Time: 2022-12-04 05:50:46.757247 ,  Post ID: 9002616359763487, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 162, Time: 2022-12-04 05:51:41.788864 ,  Post ID: 5727828967324584, Group: 2436942816413232 
Status: notfound, Checked: 163, Time: 2022-12-04 05:52:28.698227 ,  Post ID: 6151813518162220, Group: 1361900573820229 
Status: notfound, Checked: 164, Time: 2022-12-04 05:53:21.275966 ,  Post ID: 1097215107612325, Group: 302636283736882 
Status: notfound, Checked: 165, Time: 2022-12-04 05:54:11.300309 ,  Post ID: 1097215450945624, Group: 302636283736882 
Status: notfound, Checked: 166, Time: 2022-12-04 05:55:04.543136 ,  Post ID: 5727858913988256, Group: 2436942816413232 
Status: notfound, Checked: 167, Time: 2022-12-04 05:55:59.157257 ,  Post ID: 6151818601495045, Group: 1361900573820229 
Status: notfound, Checked: 168, Time: 2022-12-04 05:56:44.877924 ,  Post ID: 6151819898161582, Group: 1361900573820229 
Status: notfound, Checked: 169, Time: 2022-12-04 05:57:34.669710 ,  Post ID: 1567476857014126, Group: batdongsansontay 
Status: notfound, Checked: 170, Time: 2022-12-04 05:58:31.998679 ,  Post ID: 3518727398363391, Group: 2154267828142695 
Status: notfound, Checked: 172, Time: 2022-12-04 06:03:01.266300 ,  Post ID: 5749819388430378, Group: 4001288313283503 
Status: notfound, Checked: 173, Time: 2022-12-04 06:03:56.982286 ,  Post ID: 1181276795823262, Group: bdsbavisontay 
Status: notfound, Checked: 174, Time: 2022-12-04 06:04:47.607436 ,  Post ID: 6151825934827645, Group: 1361900573820229 
Status: notfound, Checked: 175, Time: 2022-12-04 06:05:38.486096 ,  Post ID: 1097217464278756, Group: 302636283736882 
Status: notfound, Checked: 177, Time: 2022-12-04 06:11:53.069216 ,  Post ID: 903047340863318, Group: 286899469144778 
Status: notfound, Checked: 178, Time: 2022-12-04 06:12:39.319570 ,  Post ID: 6151847264825512, Group: 1361900573820229 
Status: notfound, Checked: 179, Time: 2022-12-04 06:13:29.893511 ,  Post ID: 3518738151695649, Group: 2154267828142695 
Status: notfound, Checked: 180, Time: 2022-12-04 06:14:25.914581 ,  Post ID: 1097221094278393, Group: 302636283736882 
Status: notfound, Checked: 181, Time: 2022-12-04 06:15:15.700892 ,  Post ID: 1181280572489551, Group: bdsbavisontay 
Status: notfound, Checked: 182, Time: 2022-12-04 06:16:04.676834 ,  Post ID: 1097222927611543, Group: 302636283736882 
Status: notfound, Checked: 184, Time: 2022-12-04 06:22:19.371633 ,  Post ID: 1181283455822596, Group: bdsbavisontay 
Status: notfound, Checked: 185, Time: 2022-12-04 06:23:07.159632 ,  Post ID: 9002747409750382, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 186, Time: 2022-12-04 06:24:00.214501 ,  Post ID: 1181285502489058, Group: bdsbavisontay 
Status: notfound, Checked: 187, Time: 2022-12-04 06:24:46.928523 ,  Post ID: 1181286322488976, Group: bdsbavisontay 
Status: notfound, Checked: 188, Time: 2022-12-04 06:25:34.773505 ,  Post ID: 9002754496416340, Group: batdongsanhanoigiagoc 
Status: notfound, Checked: 189, Time: 2022-12-04 06:26:23.629972 ,  Post ID: 1181286762488932, Group: bdsbavisontay 
Status: notfound, Checked: 190, Time: 2022-12-04 06:27:12.005264 ,  Post ID: 6151873364822902, Group: 1361900573820229 
Status: notfound, Checked: 191, Time: 2022-12-04 06:28:05.753440 ,  Post ID: 1181287809155494, Group: bdsbavisontay 
Status: notfound, Checked: 192, Time: 2022-12-04 06:28:57.324517 ,  Post ID: 903054394195946, Group: 286899469144778 
Status: notfound, Checked: 193, Time: 2022-12-04 06:29:46.993537 ,  Post ID: 618249523387890, Group: 384335626779282 
